Article_ID,Source_Type,Database/Source,Search_Date,Search_Query,Title,Authors,Year,Journal/Conference,DOI,URL,Abstract,Document_Type,Language,Duplicate_Key,Duplicate?,Notes
IEEE-0047,API,IEEE Xplore,2026-09-23,"""world model"" AND (""planning"" OR ""reinforcement learning"") AND visual",A Survey on Vision--Language--Action Models for Embodied AI,Yueen Ma; Zixing Song; Yuzheng Zhuang; Jianye Hao; Irwin King,2026,IEEE Transactions on Neural Networks and Learning Systems,10.1109/TNNLS.2025.3650584,https://ieeexplore.ieee.org/document/11495231/,"Embodied AI is widely recognized as a cornerstone of artificial general intelligence (AGI) because it involves controlling embodied agents to perform tasks in the physical world. Building on the success of large language models (LLMs) and vision–language models (VLMs), a new category of multimodal models—referred to as vision–language–action (VLA) models—has emerged to address language-conditioned robotic tasks in embodied AI by leveraging their distinct ability to generate actions. The recent proliferation of VLAs necessitates a comprehensive survey to capture the rapidly evolving landscape. To this end, we present the first survey on VLAs for embodied AI. This work provides a detailed taxonomy of VLAs, organized into three major lines of research. The first line focuses on individual components of VLAs. The second line is dedicated to developing VLA-based control policies adept at predicting low-level actions. The third line comprises high-level task planners capable of decomposing long-horizon tasks into a sequence of subtasks, thereby guiding VLAs to follow more general user instructions. Furthermore, we provide an extensive summary of relevant resources, including datasets, simulators, and benchmarks. Finally, we discuss the challenges facing VLAs and outline promising future directions in embodied AI. A curated repository associated with this survey is available at: https://github.com/yueen-ma/Awesome-VLA",journal-article,en,a_survey_on_visionlanguageaction_models_for_embodied_2026,,Citations: 23 | Content: Journals
IEEE-0048,API,IEEE Xplore,2026-09-23,"""world model"" AND (""planning"" OR ""reinforcement learning"") AND visual",Constructing the World From Few Demonstrations: Learning Compositional World Models for Generalizable Robotic Skills,Haowen Sun; Chengzhong Ma; Han Wang; Long Qian; Jiawei Ye; Jingchen Li; Xingyu Chen; Zeyang Liu; Xuguang Lan,2026,IEEE Transactions on Industrial Informatics,10.1109/TII.2026.3688546,https://ieeexplore.ieee.org/document/11538026/,"Leveraging world models to augment data or facilitate policy optimization presents a potential solution to learn robotic skills from few demonstrations. However, constructing world models with limited data remains a fundamental challenge, requiring accurate modeling of real-world dynamics and reliable reward learning. Motivated by the insight that demonstrations contain rich information about both environmental dynamics and task rewards, we present DeCoW, a novel framework that learns generalizable robotic skills by constructing a compositional world model directly from few expert demonstrations. In contrast to traditional world models that rely on predefined simulators or abstract representations, DeCoW constructs a dynamics model by generating a simulation from real-world scenes and learns a reward model leveraging both trajectory similarity and a vision–language model to interpret task goals and preferences. Policies trained within our compositional world model develop robust generalization, allowing zero-shot sim-to-real transfer across diverse real-world tasks. Consequently, DeCoW significantly surpasses existing baselines in success rate on five distinct real-world tasks, highlighting its promise as a practical and scalable framework for robotic skill acquisition.",journal-article,en,constructing_the_world_from_few_demonstrations_learning_2026,,Citations: 0 | Content: Journals
IEEE-0049,API,IEEE Xplore,2026-09-23,"""world model"" AND (""planning"" OR ""reinforcement learning"") AND visual",Walking World Model for Visually Impaired Path Following,Haokun Ju; Lixuan Zhang; Xiangyu Cao; Meina Kan; Shiguang Shan; Xilin Chen,2026,IEEE Robotics and Automation Letters,10.1109/LRA.2025.3641097,https://ieeexplore.ieee.org/document/11282473/,"Guiding visually impaired individuals (VI) walking along planned paths is essential for enabling independent long-distance mobility. Current reactive approaches only correct deviations after they occur. These methods ignore VI's walking dynamics (e.g., reaction latency and heading drift), resulting in frequent interventions that increase cognitive load, reduce walking efficiency, and may lead to missed turns. To address these limitations, we propose a predictive path-following approach enhanced by a walking world model to enable proactive guidance through vibrotactile guidance commands. Specifically, our walking world model is used to predict the future state of users after receiving specific commands. To mitigate the inefficiency in collecting action-annotated walking data, we exploit unannotated free-walking data to enhance model generalization. Specifically, the model first undergoes self-supervised pre-training on a large unannotated dataset to learn general gait patterns, and then is fine-tuned on annotated data with action labels to model the walking dynamics of users given guidance commands. Integrated with model predictive control (MPC) specially considering cognitive load for the human, our method proactively optimizes instructions to minimize deviation, ensure safety, and reduce cognitive load. Experiments show significant improvements in walking speed and cognitive load over reactive baselines.",journal-article,en,walking_world_model_for_visually_impaired_path_2026,,Citations: 0 | Content: Journals
IEEE-0050,API,IEEE Xplore,2026-09-23,"""world model"" AND (""planning"" OR ""reinforcement learning"") AND visual",Inference-Time Enhancement of Generative Robot Policies via Predictive World Modeling,Han Qi; Haocheng Yin; Aris Zhu; Yilun Du; Heng Yang,2026,IEEE Robotics and Automation Letters,10.1109/LRA.2026.3673995,https://ieeexplore.ieee.org/document/11433756/,"We present generative predictive control (GPC), a framework for inference-time enhancement of pretrained behavior-cloning policies. Rather than retraining or fine-tuning, GPC augments a frozen diffusion policy at deployment by coupling it with a predictive world model. Concretely, we train an action-conditioned world model on expert demonstrations and random exploration rollouts to forecast the consequences of action proposals produced by the diffusion policy, then perform lightweight online planning that ranks and refines these proposals via model-based look-ahead. This combination of a generative prior with predictive foresight enables test-time adaptation. Across diverse robotic manipulation tasks—stateand vision-based, in simulation and on real hardware— GPC consistently outperforms standard behavior cloning and compares favorably to other inference-time adaptation baselines.",journal-article,en,inferencetime_enhancement_of_generative_robot_policies_via_2026,,Citations: 2 | Content: Journals
IEEE-0051,API,IEEE Xplore,2026-09-23,"""world model"" AND (""planning"" OR ""reinforcement learning"") AND visual",Don’t Let Your Robot Be Harmful: Responsible Robotic Manipulation via Safety-As-Policy,Minheng Ni; Lei Zhang; Zihan Chen; Kaixin Bai; Zhaopeng Chen; Jianwei Zhang; Lei Zhang; Wangmeng Zuo,2025,IEEE Robotics and Automation Letters,10.1109/LRA.2025.3623027,https://ieeexplore.ieee.org/document/11206481/,"Unthinking execution of human instructions in robotic manipulation can lead to severe safety risks, such as poisonings, fires, and even explosions. In this paper, we present responsible robotic manipulation, which requires robots to consider potential hazards in the real-world environment while completing instructions and performing complex operations safely and efficiently. However, such scenarios in real world are variable and risky for training. To address this challenge, we propose Safety-as-policy, which includes (i) a world model to automatically generate scenarios containing safety risks and conduct virtual interactions, and (ii) a mental model to infer consequences with reflections and gradually develop the cognition of safety, allowing robots to accomplish tasks while avoiding dangers. Additionally, we create the SafeBox synthetic dataset, which includes one hundred responsible robotic manipulation tasks with different safety risk scenarios and instructions, effectively reducing the risks associated with real-world experiments. Experiments demonstrate that Safety-as-policy can avoid risks and efficiently complete tasks in both synthetic dataset and real-world experiments, significantly outperforming baseline methods. Our SafeBox dataset shows consistent evaluation results with real-world scenarios, serving as a safe and effective benchmark for future research.",journal-article,en,dont_let_your_robot_be_harmful_responsible_2025,,Citations: 2 | Content: Journals
IEEE-0052,API,IEEE Xplore,2026-09-23,"""world model"" AND (""planning"" OR ""reinforcement learning"") AND visual","Deriving a Data-Efficient, Generalist Agent Through World Models",Jooyeon Kim,2026,IEEE Access,10.1109/ACCESS.2026.3726084,https://ieeexplore.ieee.org/document/11664046/,"Machine learning researchers long to derive a generalist agent whose problem-solving abilities span over multiple tasks. At the same time, we are also interested in data efficiency, i.e., training agents with fewer, limited training samples. To these two distinctive ends, recent lines of research on world models (WMs) for image-based reinforcement learning (RL) tasks have also shown a stark divergence. The first line is to scale a singular world model to operate on many environments at the cost of requiring billions of training experiences. The second focuses on training one specialized world model per environment, but within a limited budget of one hundred thousand (100k) interactions. In this research, we propose mae, the transformer WM agent that thrives in both ends, i.e., operates in multiple environments using a single set of backbone world model parameters with the limited hundred thousand (100k) training samples per environment. On the standard Atari 100k benchmark, we achieve superhuman performance in 9 of the 26 games, obtaining human-normalized mean, interquartile mean (IQM), and median scores of 1.15, 0.56, and 0.46, respectively, using a single WM backbone across all games and game-specific RL networks. While competitive, these scores fall modestly short of specialized, game-specific transformer WM agents. Remarkably, mae learns a rewarding policy without observing any positive reward in the target environment, and ablations provide evidence of cross-environment transfer. Lastly, we validate mae’s applicability in a 3D, first-person view environment with a long-horizon task.",journal-article,en,deriving_a_dataefficient_generalist_agent_through_world_2026,,Citations: 0 | Content: Journals
IEEE-0053,API,IEEE Xplore,2026-09-23,"""world model"" AND (""planning"" OR ""reinforcement learning"") AND visual",NavCoT: Boosting LLM-Based Vision-and-Language Navigation via Learning Disentangled Reasoning,Bingqian Lin; Yunshuang Nie; Ziming Wei; Jiaqi Chen; Shikui Ma; Jianhua Han; Hang Xu; Xiaojun Chang; Xiaodan Liang,2025,IEEE Transactions on Pattern Analysis and Machine Intelligence,10.1109/TPAMI.2025.3554559,https://ieeexplore.ieee.org/document/10938647/,"Vision-and-Language Navigation (VLN), as a crucial research problem of Embodied AI, requires an embodied agent to navigate through complex 3D environments following natural language instructions. Recent research has highlighted the promising capacity of large language models (LLMs) in VLN by improving navigational reasoning accuracy and interpretability. However, their predominant use in an offline manner usually suffers from substantial domain gap between the VLN task and the LLM training corpus. This paper proposes a novel strategy called Navigational Chain-of-Thought (NavCoT), where we fulfill parameter-efficient in-domain training to enable self-guided navigational decision, leading to a significant mitigation of the domain gap in a cost-effective manner. Specifically, at each timestep, the LLM is prompted to forecast the navigational chain-of-thought by: 1) acting as a world model to imagine the next observation according to the instruction, 2) selecting the candidate observation that best aligns with the imagination, and 3) determining the action based on the reasoning from the prior steps. In this way, the action prediction can be effectively simplified benefiting from the disentangled reasoning. Through constructing formalized labels for training, the LLM can learn to generate desired and reasonable chain-of-thought outputs for improving the action decision. Experimental results across various training settings and popular VLN benchmarks (e.g., Room-to-Room (R2R), Room-across-Room (RxR), Room-for-Room (R4R)) show the significant superiority of NavCoT over the direct action prediction variants. Through simple parameter-efficient finetuning, our NavCoT outperforms a recent GPT4-based approach with $\sim$∼7% relative improvement on the R2R dataset. We believe that NavCoT will help unlock more task-adaptive and scalable LLM-based embodied agents, which are helpful for developing real-world robotics applications.",journal-article,en,navcot_boosting_llmbased_visionandlanguage_navigation_via_learning_2025,,Citations: 53 | Content: Journals
IEEE-0054,API,IEEE Xplore,2026-09-23,"""world model"" AND (""planning"" OR ""reinforcement learning"") AND visual",One-Shot Real-to-Sim via End-to-End Differentiable Simulation and Rendering,Yifan Zhu; Tianyi Xiang; Aaron M. Dollar; Zherong Pan,2025,IEEE Robotics and Automation Letters,10.1109/LRA.2025.3566623,https://ieeexplore.ieee.org/document/10982102/,"Identifying predictive world models for robots from sparse online observations is essential for robot task planning and execution in novel environments. However, existing methods that leverage differentiable programming to identify world models are incapable of jointly optimizing the geometry, appearance, and physical properties of the scene. In this work, we introduce a novel rigid object representation that allows the joint identification of these properties. Our method employs a novel differentiable point-based geometry representation coupled with a grid-based appearance field, which allows differentiable object collision detection and rendering. Combined with a differentiable physical simulator, we achieve end-to-end optimization of world models or rigid objects, given the sparse visual and tactile observations of a physical motion sequence. Through a series of world model identification tasks in simulated and real environments, we show that our method can learn both simulationand rendering-ready rigid world models from only one robot action sequence.",journal-article,en,oneshot_realtosim_via_endtoend_differentiable_simulation_and_2025,,Citations: 2 | Content: Journals
IEEE-0055,API,IEEE Xplore,2026-09-23,"(""world model"" OR ""world models"") AND (""JEPA"" OR ""joint embedding predictive architecture"" OR ""generative"")",ACT-JEPA: Novel Joint-Embedding Predictive Architecture for Efficient Policy Representation Learning,Aleksandar Vujinović; Aleksandar Kovačević,2026,IEEE Access,10.1109/ACCESS.2026.3696039,https://ieeexplore.ieee.org/document/11534212/,"Learning efficient representations for decision-making policies is a challenge in imitation learning (IL). Current IL methods require expert demonstrations, which are expensive to collect. Additionally, they are not explicitly trained to understand the environment. Consequently, they have underdeveloped world models. Self-supervised learning (SSL) offers an alternative, as it can learn a world model from diverse, unlabeled data. However, most SSL methods are inefficient because they operate in raw input space. In this work, we propose ACT-JEPA, a novel architecture that unifies IL and SSL to enhance policy representations. It is trained end-to-end to jointly predict 1) action sequences and 2) latent observation sequences. To learn in latent space, we utilize Joint-Embedding Predictive Architecture, which allows the model to filter out irrelevant details and learn a robust world model. We evaluate ACT-JEPA in different environments and across multiple tasks. Our results show that it outperforms the strongest baseline in all environments. ACT-JEPA achieves up to 40% improvement in world model understanding and up to 10% higher task success rate. Finally, we show that predicting latent observation sequences effectively generalizes to predicting action sequences. This work demonstrates how integrating IL and SSL leads to efficient policy representation learning, an improved world model, and a higher task success rate.",journal-article,en,actjepa_novel_jointembedding_predictive_architecture_for_efficient_2026,,Citations: 0 | Content: Journals
IEEE-0056,API,IEEE Xplore,2026-09-23,"(""world model"" OR ""world models"") AND (""JEPA"" OR ""joint embedding predictive architecture"" OR ""generative"")",World Model for Autonomous Information Freshness in Sparse-Reward Mobile Edge Networks,Xiaozhe Wang; Renpeng Liu; Bo Hu; Shanzhi Chen,2026,IEEE Wireless Communications Letters,10.1109/LWC.2026.3680215,https://ieeexplore.ieee.org/document/11471827/,"Generative world models offer a promising paradigm for autonomous decision-making in sparse-reward environments. However, applying these models to Age of Information (AoI) minimization in mobile edge networks faces a fundamental temporal structural mismatch, characterized by the conflict between continuous energy expenditure and discrete, event-triggered information updates. To bridge this gap, this letter proposes a World Model-driven Generative Active Inference (WM-GAI) method. WM-GAI constructs a latent state-space dynamics model to anticipate future channel variations and information gain evolution via latent rollouts, avoiding costly physical trial-and-error. Furthermore, we introduce a contrastive prior mechanism to anchor the acquisition policy to historical high-utility states, guiding the agent toward informative regions in sparse-reward environments. Simulation results demonstrate that WM-GAI reduces the system average AoI by 12% and improves sample efficiency by 25% compared to baseline.",journal-article,en,world_model_for_autonomous_information_freshness_in_2026,,Citations: 0 | Content: Journals
IEEE-0057,API,IEEE Xplore,2026-09-23,"(""world model"" OR ""world models"") AND (""JEPA"" OR ""joint embedding predictive architecture"" OR ""generative"")",DREWM: A Decision-Refined World Model for End-to-End Autonomous Driving,Jiatong Du; Yue Liang; Jiaheng Geng; Yanjun Huang; Hong Chen,2026,IEEE Transactions on Vehicular Technology,10.1109/TVT.2025.3633491,https://ieeexplore.ieee.org/document/11250785/,"End-to-end autonomous driving systems have garnered attention for their potential to optimize and represent the entire driving task in an integrated manner. However, current end-to-end approaches tend to prioritize optimizations and hidden states, often overlooking the decision-making framework, which poses ongoing challenges in safety and comfort. This study introduces DREWM, A Decision-Refined End-to-End World Model, which leverages the world model alongside a sample-evaluation decision-making framework to improve decision-making efficiency, safety, and comfort. By incorporating a trajectory sampling and optimization strategy within a world model, we establish a hybrid decision framework that enables robust vehicle control and optimized route planning in complex driving conditions. Specifically, this work first applies a generative perception network to extract both two-dimensional and three-dimensional perception features from monocular camera inputs, followed by distribution-fitting sampling to obtain environmental dynamic information. Then the Self-Transformer architecture enhances the model’s capability to represent implicit features of environmental dynamic information. In the decoding phase, safety and comfort metrics guide the selection and adjustment of pre-generated trajectories, leading to control outputs. Experimental results show that the proposed method achieves higher levels of safety and driving comfort across diverse scenarios compared to approaches solely based on deep learning. Testing in CARLA environments indicates that DREWM outperforms baseline models and other state-of-the-art methods in Driving Score, offering a promising solution for real-world applications of end-to-end autonomous driving systems.",journal-article,en,drewm_a_decisionrefined_world_model_for_endtoend_2026,,Citations: 0 | Content: Journals
IEEE-0058,API,IEEE Xplore,2026-09-23,"(""world model"" OR ""world models"") AND (""JEPA"" OR ""joint embedding predictive architecture"" OR ""generative"")",MAPF-World: Action World Model for Multi-Agent Path Finding,Zhanjiang Yang; Yueming Li; Yang Shen; Meng Li; Lijun Sun,2026,IEEE Robotics and Automation Letters,10.1109/LRA.2026.3726342,https://ieeexplore.ieee.org/document/11663072/,"Multi-agent path finding (MAPF) studies the problem of planning conflict-free paths for multiple agents from given start locations to designated goals, with applications in robot-assisted logistics and social navigation. Recent decentralized learned solvers have shown promise for large-scale MAPF, particularly when leveraging foundation models and large datasets. However, most existing methods rely on reactive policies, often resulting in congestion, deadlocks, and degraded generalization in high agent-density environments. To address these limitations, we propose MAPF-World, an autoregressive action world model for MAPF that unifies short-horizon local future prediction and action generation, enabling decision-making beyond immediate local observations. MAPF-World models short-horizon local dynamics by predicting the next local observation and neighboring agents’ action intentions, capturing both spatial structures and temporal interaction patterns. We further introduce a spatio-agent positional encoding that integrates spatial awareness with agent-level semantics in Transformer-based architectures, facilitating more coordinated multi-agent behaviors. In addition, we augment existing MAPF benchmarks by introducing an automated map generator grounded in real-world urban layouts, aiming to narrow the gap between synthetic simulation and practical deployment scenarios. Extensive experiments across diverse map types and interaction settings demonstrate that MAPF-World achieves strong performance compared with existing learned solvers. Notably, it exhibits robust zero-shot generalization and maintains a high success rate even as agent density increases.",journal-article,en,mapfworld_action_world_model_for_multiagent_path_2026,,Citations: 0 | Content: Journals
IEEE-0059,API,IEEE Xplore,2026-09-23,"(""world model"" OR ""world models"") AND (""JEPA"" OR ""joint embedding predictive architecture"" OR ""generative"")",Generative AI-Empowered Signal Processing for Collaborative Embodied Agents: A Survey on Agentic Security,Gaofeng Pan; Yi Tao; Ziyi Yang; Junnan Li; Yuanyuan Peng; Xuemin Bao; Yiyang Zhang; Zizheng Hua; Shuai Wang; Rui Zhang; Changhao Du,2026,IEEE Transactions on Cognitive Communications and Networking,10.1109/TCCN.2026.3676045,https://ieeexplore.ieee.org/document/11449255/,"The transition from the Internet of Things (IoT) to the Internet of Agents (IoA) necessitates a fundamental paradigm shift in physical layer security, moving from static, rule-based defenses toward autonomous, agentic resilience. However, current embodied nodes often lack the cognitive capability required to handle adaptive, intelligent threats. We propose employing Generative AI (GAI) as the cognitive engine—rather than merely a signal processing tool—to empower agents to construct an internal world model of the physical environment. In this work, we present a holistic agentic security framework that instills autonomy across two key dimensions. First, Endogenous Self-Evolution allows agents to utilize GAI for predictive environmental modeling and autonomous resource decision-making, thereby self-calibrating against hardware impairments. Second, Exogenous Active Defense implements a generative observe-orient-decide-act (OODA) loop. This loop enables agents to autonomously execute intelligent threat perception, confrontation planning, and a strategic duality of behavioral concealment and identity camouflage. Finally, we discuss the path toward general-purpose security agents via neuro-symbolic architectures. This survey bridges the gap between signal generation and agentic reasoning, defining a new era where security becomes an innate, evolving property of collaborative embodied intelligence.",journal-article,en,generative_aiempowered_signal_processing_for_collaborative_embodied_2026,,Citations: 3 | Content: Journals
IEEE-0060,API,IEEE Xplore,2026-09-23,"(""world model"" OR ""world models"") AND (""JEPA"" OR ""joint embedding predictive architecture"" OR ""generative"")",MetaEarth: A Generative Foundation Model for Global-Scale Remote Sensing Image Generation,Zhiping Yu; Chenyang Liu; Liqin Liu; Zhenwei Shi; Zhengxia Zou,2025,IEEE Transactions on Pattern Analysis and Machine Intelligence,10.1109/TPAMI.2024.3507010,https://ieeexplore.ieee.org/document/10768939/,"The recent advancement of generative foundational models has ushered in a new era of image generation in the realm of natural images, revolutionizing art design, entertainment, environment simulation, and beyond. Despite producing high-quality samples, existing methods are constrained to generating images of scenes at a limited scale. In this paper, we present MetaEarth - a generative foundation model that breaks the barrier by scaling image generation to a global level, exploring the creation of worldwide, multi-resolution, unbounded, and virtually limitless remote sensing images. In MetaEarth, we propose a resolution-guided self-cascading generative framework, which enables the generating of images at any region with a wide range of geographical resolutions. To achieve unbounded and arbitrary-sized image generation, we design a novel noise sampling strategy for denoising diffusion models by analyzing the generation conditions and initial noise. To train MetaEarth, we construct a large dataset comprising multi-resolution optical remote sensing images with geographical information. Experiments have demonstrated the powerful capabilities of our method in generating global-scale images. Additionally, the MetaEarth serves as a data engine that can provide high-quality and rich training data for downstream tasks. Our model opens up new possibilities for constructing generative world models by simulating Earthâs visuals from an innovative overhead perspective.",journal-article,en,metaearth_a_generative_foundation_model_for_globalscale_2025,,Citations: 52 | Content: Journals
IEEE-0061,API,IEEE Xplore,2026-09-23,"(""world model"" OR ""world models"") AND (""JEPA"" OR ""joint embedding predictive architecture"" OR ""generative"")",Unifying Unsupervised and Offline RL for Fast Adaptation Using World Models,Daniel Khapun; Dan Rosenbaum,2026,IEEE Robotics and Automation Letters,10.1109/LRA.2026.3673814,https://ieeexplore.ieee.org/document/11434483/,"Deep reinforcement learning has proven an effective method to solve many intricate tasks, yet it still struggles with data efficiency and generalization to novel scenarios, as required in settings such as robotics. Recent approaches to deal with this include (1) unsupervised pretraining of the agent in an environment without reward signals, and (2) training the agent using offline data coming from various possible sources. In this letter we propose to consider both of these approaches together, resulting in a setting where different types of data streams are available and fast online adaptation to new tasks is required. Towards this goal we consider the Unsupervised Reinforcement Learning Benchmark and show that unsupervised training’s primary value lies in its use as a source of exploration trajectories, beyond its role in pretraining a policy. Following this observation we develop a method based on a world-model as a generative model of offline exploration data and model predictive control (MPC) planning. We show that this approach outperforms previous methods and demonstrates task adaptation which is 10 times faster than previously shown. We then propose a setup that includes access to both unsupervised exploratory data and offline expert demonstrations when testing the agents’ online performance on adaptation to novel tasks in the environment.",journal-article,en,unifying_unsupervised_and_offline_rl_for_fast_2026,,Citations: 1 | Content: Journals
IEEE-0062,API,IEEE Xplore,2026-09-23,"(""world model"" OR ""world models"") AND (""JEPA"" OR ""joint embedding predictive architecture"" OR ""generative"")",Intelligent Real-Time Earthquake Detection by Recurrent Neural Networks,Tai-Lin Chin; Kuan-Yu Chen; Da-Yi Chen; De-En Lin,2020,IEEE Transactions on Geoscience and Remote Sensing,10.1109/TGRS.2020.2966012,https://ieeexplore.ieee.org/document/8974405/,"Taiwan that is located at the junction of the Eurasian Plate and the Philippine Sea Plate is one of the most active seismic zones in the world. Devastating earthquakes have occurred around the island and have caused severe damages from time to time. To avoid the severe loss, earthquake early warning (EEW) is of great importance, and one of the most critical issues of EEW is fast and reliable detection for the presence of earthquakes. Traditional methods for earthquake detection usually use criterion-based algorithms to detect the onset of the earthquake waves. Currently, the thresholds for those criteria are usually decided empirically and may result in excessive false alarms. Obviously, false alarms can cause undue panics and diminish the credibility of the system. In this article, the recurrent neural network (RNN) models are adopted to develop a real-time EEW system. The developed system is designed to identify the occurrence of an earthquake event, and the duration of the P-wave and the S-wave. It was trained and tested using the seismograms recorded in Taiwan from 2016 to 2017. From the simulation results, the proposed scheme outperforms the traditional criterion-based schemes in terms of detection accuracy and processing time.",journal-article,en,intelligent_realtime_earthquake_detection_by_recurrent_neural_2020,,Citations: 59 | Content: Journals
IEEE-0063,API,IEEE Xplore,2026-09-23,"(""world model"" OR ""world models"") AND (""JEPA"" OR ""joint embedding predictive architecture"" OR ""generative"")",Model Synthesis for Zero-Shot Model Attribution,Tianyun Yang; Danding Wang; Juan Cao; Chang Xu,2025,IEEE Transactions on Multimedia,10.1109/TMM.2025.3607778,https://ieeexplore.ieee.org/document/11186146/,"Nowadays, generative models are shaping various fields such as art, design, and human-computer interaction, yet they are accompanied by copyright infringement and content management challenges. In response, existing research seeks to identify the unique fingerprints on the images they generate, which can be leveraged to attribute the generated images to their source models. However, existing methods are restricted to identifying models within a static set included in classifier training, incapable of adapting dynamically to newly emerging unseen models. To bridge this gap, this paper aims to develop a generalized model fingerprint extractor capable of zero-shot attribution that effectively attributes unseen models without exposure during training. Central to our method is a model synthesis technique, which generates numerous synthetic models that mimic the fingerprint patterns of real-world generative models. The design of the synthesis technique is motivated by observations on how the basic generative model's architecture building blocks and parameters influence fingerprint patterns, and it is validated through designed metrics to examine synthetic models' fidelity. Our experiments demonstrate that the fingerprint extractor, trained solely on synthetic models, achieves impressive zero-shot generalization on a wide range of real-world generative models, improving model identification and verification accuracy on unseen models by over 40% and 15%, respectively, compared to existing approaches.",journal-article,en,model_synthesis_for_zeroshot_model_attribution_2025,,Citations: 0 | Content: Journals
IEEE-0064,API,IEEE Xplore,2026-09-23,"(""world model"" OR ""world models"") AND (""JEPA"" OR ""joint embedding predictive architecture"" OR ""generative"")",Label-Only Model Inversion Attacks: Attack With the Least Information,Tianqing Zhu; Dayong Ye; Shuai Zhou; Bo Liu; Wanlei Zhou,2023,IEEE Transactions on Information Forensics and Security,10.1109/TIFS.2022.3233190,https://ieeexplore.ieee.org/document/10003239/,"In a model inversion attack, an adversary attempts to reconstruct the training data records of a target model using only the model’s output. In launching a contemporary model inversion attack, the strategies discussed are generally based on either predicted confidence score vectors, i.e., black-box attacks, or the parameters of a target model, i.e., white-box attacks. However, in the real world, model owners usually only give out the predicted labels; the confidence score vectors and model parameters are hidden as a defense mechanism to prevent such attacks. Unfortunately, we have found a model inversion method that can reconstruct representative samples of the target model’s training data based only on the output labels. We believe this attack requires the least information to succeed and, therefore, has the best applicability. The key idea is to exploit the error rate of the target model to compute the median distance from a set of data records to the decision boundary of the target model. The distance is then used to generate confidence score vectors which are adopted to train an attack model to reconstruct the representative samples. The experimental results show that highly recognizable representative samples can be reconstructed with far less information than existing methods.",journal-article,en,labelonly_model_inversion_attacks_attack_with_the_2023,,Citations: 57 | Content: Journals
IEEE-0065,API,IEEE Xplore,2026-09-23,"(""world model"" OR ""world models"") AND (""JEPA"" OR ""joint embedding predictive architecture"" OR ""generative"")",Grid-Centric Traffic Scenario Perception for Autonomous Driving: A Comprehensive Review,Yining Shi; Kun Jiang; Jiusi Li; Zelin Qian; Junze Wen; Mengmeng Yang; Ke Wang; Diange Yang,2025,IEEE Transactions on Neural Networks and Learning Systems,10.1109/TNNLS.2024.3495045,https://ieeexplore.ieee.org/document/10817778/,"The grid-centric perception is a crucial field for mobile robot perception and navigation. Nonetheless, the grid-centric perception is less prevalent than object-centric perception as autonomous vehicles need to accurately perceive highly dynamic, large-scale traffic scenarios, and the complexity and computational costs of grid-centric perception are high. In recent years, the rapid development of deep learning techniques and hardware provides fresh insights into the evolution of grid-centric perception. The fundamental difference between grid-centric and object-centric pipeline lies in that grid-centric perception follows a geometry-first paradigm which is more robust to the open-world driving scenarios with endless long-tailed semantically unknown obstacles. Recent research demonstrates the great advantages of grid-centric perception, such as comprehensive fine-grained environmental representation, greater robustness to occlusion and irregular-shaped objects, better ground estimation, and safer planning policies. There is also a growing trend that the capacity of occupancy networks is greatly expanded to 4-D scene perception and prediction, and the latest techniques are highly related to new research topics, such as 4-D occupancy forecasting, generative artificial intelligence (GenAI), and world models in the field of autonomous driving. Given the lack of current surveys for this rapidly expanding field, we present a hierarchically structured review of grid-centric perception for autonomous vehicles. We organize previous and current knowledge of occupancy grid techniques along the main vein from 2-D bird-eye view (BEV) grids to 3-D occupancy to 4-D occupancy forecasting. We additionally summarize label-efficient occupancy learning and the role of grid-centric perception in driving systems. Finally, we present a summary of the current research trend and provide future outlooks.",journal-article,en,gridcentric_traffic_scenario_perception_for_autonomous_driving_2025,,Citations: 24 | Content: Journals
IEEE-0066,API,IEEE Xplore,2026-09-23,"(""world model"" OR ""world models"") AND (""JEPA"" OR ""joint embedding predictive architecture"" OR ""generative"")",Decentralized Autonomous Operations and Organizations in TransVerse: Federated Intelligence for Smart Mobility,Chen Zhao; Xingyuan Dai; Yisheng Lv; Jinglong Niu; Yilun Lin,2023,"IEEE Transactions on Systems, Man, and Cybernetics: Systems",10.1109/TSMC.2022.3228914,https://ieeexplore.ieee.org/document/9996183/,"Human and social factors are essential to transportation systems, yet top-down management fails to consider them sufficiently. Consequently, management strategies are not tailored to human needs and are inadequate in providing transportation intelligence. This article investigates a management architecture based on decentralized/distributed autonomous operations/organizations (DAOs) that considers both the technical and societal aspects in our transportation metaverse, TransVerse. This design maps people’s transportation needs in physical space to their digital counterparts in cyberspace, utilizing blockchain technology to guarantee the secure exchange of information and ultimately bring about the Internet of Minds (IoM). With the federated intelligence that emerged in IoM, we can devise reliable and prompt traffic decisions by incorporating consensus, community voting, and smart contracts into the organizational, coordination, and execution structure. Details on operational procedures and key technologies are also covered. To demonstrate the efficacy of DAOs-based management, a case study of world model-driven cooperative signal control is provided, indicating its promising application in future transportation management.",journal-article,en,decentralized_autonomous_operations_and_organizations_in_transverse_2023,,Citations: 46 | Content: Journals
